RMS,Mean,MA1,MA2,MA3,F1,F2,F3,FailureID
0.9721625378505386,0.7036916666666667,11345.330649195741,10650.442003341304,9478.125858354246,0.8,11.200000000000001,14.8,1.0
0.9833764114857885,0.7127541666666667,13912.673376215504,13072.899063246245,12577.832679063684,4.4,13.600000000000001,2.8000000000000003,1.0
0.9700837592703013,0.7008291666666666,15308.184890780885,10697.594058474091,10114.993215579583,3.6,2.4000000000000004,1.2000000000000002,1.0
0.9694629097254486,0.701825,12868.452031014032,12035.586141741815,9549.310121223441,5.2,1.6,11.200000000000001,1.0
0.9833192089381081,0.713275,15044.45716431822,14697.736198347913,12384.556363595062,4.0,3.2,3.6,1.0
0.9730557537983114,0.7054291666666667,16890.825173627993,11692.273600551975,10607.611350046485,3.6,2.4000000000000004,5.6000000000000005,1.0
0.9682350782050125,0.7011875,10263.566568979413,9991.352952840598,8585.910956964137,6.800000000000001,6.0,6.4,1.0
0.9745298011519881,0.704725,10994.372671417905,10601.417268741849,10332.765792386796,3.2,5.6000000000000005,6.800000000000001,1.0
0.973336187210428,0.7040083333333333,14197.212795640791,12228.01891777841,11958.556161153077,1.6,2.4000000000000004,7.2,1.0
0.9701159724486552,0.7009666666666666,14866.97776398877,10271.155261573596,9191.721275251342,2.0,2.4000000000000004,3.6,1.0
0.973687150303765,0.703975,14309.575315208442,10464.041485494994,9583.020668345844,2.0,9.600000000000001,6.800000000000001,1.0
0.9702083109655714,0.7014791666666667,12462.590265020552,10803.309249062153,10789.061463019676,1.2000000000000002,3.2,1.6,1.0
0.9753802677246791,0.7051416666666667,11108.406133330227,10476.31265133658,9996.670450547957,3.2,1.6,4.4,1.0
0.9705754306939088,0.7020166666666666,11409.145957933973,11351.534762791003,10393.354741027262,2.4000000000000004,6.800000000000001,1.6,1.0
0.9791960988484381,0.7096666666666667,16217.392276162422,16055.335088096774,15250.959030787613,1.6,2.0,12.8,1.0
0.9671327899173584,0.6995375,14451.771100033855,14186.959083693697,10410.600327311526,2.4000000000000004,4.0,1.2000000000000002,1.0
0.9709960521718578,0.7025416666666666,13329.47723729123,8546.048398907193,8451.859091667871,3.2,10.0,4.4,1.0
0.9725674783787498,0.7036125,13194.13889270573,12966.628973651348,10603.928017360517,2.0,8.4,3.6,1.0
0.9701954270489357,0.7017541666666667,14042.722134607806,9235.277573812122,9051.15513360013,7.6000000000000005,3.2,6.800000000000001,1.0
0.9717509969122748,0.7046,15087.126729100028,11943.87002854868,10232.970424047531,2.4000000000000004,2.0,9.200000000000001,1.0
0.9725931831963455,0.7050708333333333,14560.622076724258,13421.352024804386,12988.673109149715,2.4000000000000004,1.2000000000000002,6.0,1.0
0.9737213838328361,0.7048416666666667,11342.227172248478,11278.23220179506,10569.648619316016,6.800000000000001,2.0,6.4,1.0
0.9705754306939088,0.7018583333333334,13888.325613161256,13461.106011280597,10786.356041524952,2.8000000000000003,4.0,3.2,1.0
0.9832853095617772,0.7133833333333334,14406.546757532495,14232.84608278879,12959.513080993884,2.4000000000000004,1.2000000000000002,6.0,1.0
0.9694994412926016,0.7007291666666666,12617.997866866614,10682.712375999388,9846.539857388492,3.2,3.6,4.800000000000001,1.0
0.9784085717803853,0.708525,15477.270916651652,12900.60679167855,11665.808916595655,4.4,6.4,6.800000000000001,1.0
0.9738069623903908,0.7048083333333334,17691.17976417007,12807.153900426376,12585.65006729284,6.800000000000001,3.6,1.6,1.0
0.9769275817582387,0.7069125,14236.703758685979,10677.471818182948,9809.85420310203,7.6000000000000005,6.800000000000001,1.6,1.0
0.9694736544469204,0.7019208333333333,14065.796528514373,13763.507961482193,10793.970549635895,2.0,3.6,8.8,1.0
0.9667277279565327,0.7000875,10238.73136605136,9207.24472288436,8903.751311266391,3.6,7.6000000000000005,13.600000000000001,1.0
0.9793684189313029,0.7087791666666666,15830.833123137423,12547.795967953178,9821.050011751213,2.4000000000000004,1.6,6.0,1.0
0.9761809087800615,0.7067625,14643.489020172055,11607.938834844976,11006.275354983682,5.2,10.8,8.4,1.0
0.9762427976686947,0.7071583333333333,19998.188804848207,12239.581283260115,10753.770234656113,2.0,6.4,2.8000000000000003,1.0
0.9695746490085227,0.7003,13215.737308371306,12990.099928094023,11329.881307665204,4.800000000000001,2.0,1.6,1.0
0.9720875303524198,0.7039958333333334,15071.00552938195,12908.992214506245,11891.036056671503,4.0,3.2,6.800000000000001,1.0
0.9695703515819091,0.7015,15480.841719815231,15237.71470076182,11657.410806627384,2.4000000000000004,3.2,4.800000000000001,1.0
0.9744400101254738,0.704975,16955.527306331373,13174.408678632795,11973.016302882601,6.0,4.0,2.0,1.0
0.9696928207771092,0.7022791666666667,13951.217011369692,12557.90528261311,10405.995213263246,2.8000000000000003,3.2,1.2000000000000002,1.0
0.9725824729382422,0.7045333333333333,14011.284510981324,13059.832272669519,11811.823428863403,4.0,8.8,4.800000000000001,1.0
0.9807203984826663,0.7114875,14000.561392972257,12544.260201873765,12336.717909834715,3.6,2.8000000000000003,8.8,1.0
0.969810978146429,0.7022583333333333,15397.304237520953,10953.851300367149,10105.528876239716,1.2000000000000002,4.800000000000001,3.6,1.0
0.9754144418314368,0.7069416666666667,15486.16742760092,12432.689361993393,12297.821874314315,4.800000000000001,1.6,1.2000000000000002,1.0
0.9663548347613659,0.6987916666666667,10471.759527806398,10317.455715004488,9704.669580887514,1.2000000000000002,4.0,7.2,1.0
0.9760272366418197,0.7073458333333333,16547.658809272,13743.641892617627,10946.904064773926,7.2,2.8000000000000003,5.2,1.0
0.9607093733278551,0.6937291666666666,10642.433173056068,8339.307838333056,8165.814857256326,2.8000000000000003,8.8,9.600000000000001,1.0
0.9736892899345937,0.7050125,14405.645819863117,13747.082046677748,11179.047957635426,4.800000000000001,3.6,7.6000000000000005,1.0
0.9789428822289208,0.7086708333333334,13762.883493321051,11629.440900131853,11094.875610358078,5.6000000000000005,6.0,2.8000000000000003,1.0
0.9708394134287435,0.7030458333333334,14280.906976969529,9249.968091315883,9220.016420527103,6.4,0.8,5.2,1.0
0.9699312690426403,0.702525,11684.511870225468,10668.058246113995,10567.632196413066,2.0,4.4,4.800000000000001,1.0
0.9719117758315309,0.7027791666666666,11900.767698126903,11528.878051429914,11334.477322629227,3.2,4.4,2.4000000000000004,1.0
0.9730600358319795,0.7053708333333333,10838.645432444806,10737.04835239208,10030.370502174737,3.6,5.6000000000000005,7.2,1.0
0.9715901913872947,0.7024208333333334,12740.812817313872,10051.059557660012,9664.847313182765,3.6,4.0,11.600000000000001,1.0
0.9693275160302287,0.7011125,14995.42318272098,14125.46037826751,13231.242297793364,6.4,3.2,4.800000000000001,1.0
0.9644147620880413,0.6969958333333334,12367.972584037392,10450.300285876532,10057.72908020671,4.4,2.8000000000000003,7.2,1.0
0.9613315418383677,0.6934916666666666,10929.34547121731,9042.12025710347,8573.703727787817,7.6000000000000005,6.4,9.200000000000001,1.0
0.9774349935758729,0.7079625,13846.120627118766,13451.768872511524,13018.572910050041,3.2,7.6000000000000005,2.8000000000000003,1.0
0.9677357593888943,0.6987958333333333,9865.182988504492,9278.072330193807,8790.487895324279,1.2000000000000002,17.2,18.0,1.0
0.9700773165062669,0.7013166666666667,11986.111334584799,11167.942876526833,10307.178495058482,2.8000000000000003,2.0,6.800000000000001,1.0
0.9840287089307913,0.7135875,13385.388525080369,12312.235235109321,12197.08106158964,2.0,4.4,5.2,1.0
0.971669525438905,0.703375,13454.120051474729,11107.996761881725,10380.221746915078,2.8000000000000003,4.4,12.4,1.0
0.9808966986045642,0.7116416666666666,12658.875810689395,10419.19437792708,10415.24381463946,6.800000000000001,3.2,4.0,1.0
0.9660443399071632,0.6995333333333333,12087.222455947578,11612.406937456119,10691.25991405997,5.6000000000000005,4.0,8.0,1.0
0.9673438719848628,0.6990541666666666,9796.794926969022,9732.4973181942,8902.454785118387,10.4,9.600000000000001,18.8,1.0
0.9692780818733084,0.7008916666666667,12654.14194986512,12287.884834938346,10437.776157682676,2.8000000000000003,5.6000000000000005,3.2,1.0
0.9671284816403661,0.6991041666666666,14524.565188700091,12186.667255865745,10157.482425337972,4.0,3.6,6.800000000000001,1.0
0.9700859068488041,0.70105,14976.680922165335,10869.742666924665,10493.384012457942,1.6,2.4000000000000004,4.0,1.0
0.9826579601604348,0.7122083333333333,18465.636733188763,17064.40066711209,13916.483680565438,6.0,1.6,2.0,1.0
0.9636000207555,0.6968916666666667,11269.079306899588,9952.899465429331,9545.362449478178,3.6,7.6000000000000005,5.6000000000000005,1.0
0.9728908811715046,0.7044083333333333,11914.427538131958,9083.569843115672,8656.8428606466,10.0,1.2000000000000002,27.6,1.0
0.9841006892928521,0.7148875,18504.46929273579,16447.67841620028,13334.881265926493,2.8000000000000003,6.0,2.4000000000000004,1.0
0.9685878896620586,0.7012375,14836.337387717962,13474.446932364186,13335.751270858558,4.0,3.2,2.0,1.0
0.9652547159515289,0.6977333333333333,9799.217478991868,8899.05910467565,8598.810721442593,1.6,4.4,20.0,1.0
0.9692071502006163,0.7021791666666667,15504.714756134405,10237.838677351969,9200.257356589793,2.0,4.4,8.8,1.0
0.9621113934120796,0.6942666666666667,10947.362483713043,9655.435080303934,8831.56263484449,2.8000000000000003,1.6,14.8,1.0
0.9764028369479474,0.7087458333333333,14091.124176924324,14070.802072616858,13614.184305849805,8.4,4.800000000000001,3.6,1.0
0.9786044485218053,0.7091333333333333,17924.33313855035,16629.465030195955,13822.812814560462,2.4000000000000004,2.0,5.2,1.0
0.9839546059990099,0.7131083333333333,15110.766209119267,14917.811069472196,14274.739478019463,2.0,2.8000000000000003,4.800000000000001,1.0
0.9625075757277619,0.6955875,13486.096392300355,10450.225931196394,9944.30752608791,6.0,5.2,6.4,1.0
0.9676883968165234,0.7000208333333333,10145.749759574157,9700.07706746782,9312.200665960112,5.2,9.600000000000001,4.0,1.0
0.9634832639957998,0.696325,10961.131644899808,10184.425880280756,8929.784512214617,4.4,10.4,0.8,1.0
0.9625097402104563,0.6950583333333333,13430.439149665977,10249.855722651562,7511.950673158757,3.6,3.2,4.4,1.0
0.9796087654432933,0.7107333333333333,14727.089524273806,13814.452273161063,13378.499626429553,4.800000000000001,3.6,6.4,1.0
0.9651597449818,0.6973833333333334,12575.630373682487,12244.564926802212,9133.604744888858,7.2,4.4,6.0,1.0
0.9687706987036028,0.7002666666666667,15699.835042033013,11036.955652807197,10995.025605676192,2.8000000000000003,7.2,1.2000000000000002,1.0
0.9727195553361376,0.7042166666666667,13247.3604100456,12272.982912149582,10169.288276507343,3.2,4.800000000000001,14.0,1.0
0.971742421289373,0.7035583333333333,13746.512404608591,11007.518345176859,10251.318607349205,4.0,7.2,5.2,1.0
0.9813362488634226,0.7111458333333334,12404.045838029124,11318.89177974522,11270.430386494852,6.4,2.0,0.8,1.0
0.9717810109964762,0.70325,11229.553258422136,10853.8477810771,9711.032388374098,4.4,1.6,5.6000000000000005,1.0
0.9779464027576699,0.7091625,13598.175300210914,13422.202545095397,12118.093161853425,1.2000000000000002,2.4000000000000004,2.8000000000000003,1.0
0.9726360230493899,0.7045125,16941.09343437092,11819.629338228378,10995.437443366367,4.4,16.0,4.0,1.0
0.9625573575983234,0.6958916666666667,8751.332601295831,8459.025198793446,8060.390206166133,5.6000000000000005,4.4,8.0,1.0
0.9644255630512221,0.6973166666666667,13475.8163369645,13385.068617708233,10929.42005556124,2.8000000000000003,2.4000000000000004,4.4,1.0
0.9676819381043201,0.698775,11138.632994260011,10862.524896799265,10827.706015369893,3.6,6.0,1.2000000000000002,1.0
0.9770725834518812,0.7075791666666666,13066.619540211288,12431.433590723776,11628.661611409336,2.8000000000000003,3.6,4.4,1.0
0.9656280339758162,0.6979875,15916.74675002458,10339.72807365103,9285.422189846744,2.4000000000000004,10.0,3.2,1.0
0.9710453988700357,0.7028375,13466.868556357484,10903.226375464856,9774.384674141327,1.6,3.6,6.4,1.0
0.975358908299914,0.7054833333333334,16366.879350455374,15944.97733923232,11547.14481749464,5.6000000000000005,4.0,7.2,1.0
0.9659170944409946,0.6976625,12109.353017379979,11739.067773034518,11239.919278210116,8.0,2.4000000000000004,5.6000000000000005,1.0
0.972792372502992,0.7046083333333333,14505.417792227101,12939.602436315694,10840.747942292337,2.4000000000000004,2.0,3.2,1.0
0.9733169233776495,0.7048375,13072.68409761267,12371.508514173305,11164.533452192323,11.600000000000001,6.4,2.4000000000000004,1.0
16.207997125904647,1952.7994125,83449570.3815128,71091509.65369394,67434558.33834165,775.6,776.0,776.8000000000001,2.0
